filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Блоксхема (4).jpg,83803,"{}",19,1,"{""name"":""rect"",""x"":283,""y"":271,""width"":370,""height"":82}","{""type"":""12"",""text"":""S = 0""}"
Блоксхема (4).jpg,83803,"{}",19,2,"{""name"":""rect"",""x"":289,""y"":429,""width"":365,""height"":84}","{""text"":""i = 2"",""type"":""12""}"
Блоксхема (4).jpg,83803,"{}",19,3,"{""name"":""polygon"",""all_points_x"":[215,472,730,473],""all_points_y"":[692,584,685,794]}","{""type"":""13"",""text"":""i <= 20""}"
Блоксхема (4).jpg,83803,"{}",19,4,"{""name"":""rect"",""x"":296,""y"":858,""width"":362,""height"":90}","{""type"":""12"",""text"":""S = S + i""}"
Блоксхема (4).jpg,83803,"{}",19,5,"{""name"":""rect"",""x"":299,""y"":1013,""width"":358,""height"":88}","{""type"":""12"",""text"":""i = i + 2""}"
Блоксхема (4).jpg,83803,"{}",19,6,"{""name"":""polygon"",""all_points_x"":[301,332,654,628],""all_points_y"":[1246,1164,1167,1245]}","{""type"":""14"",""text"":""S""}"
Блоксхема (4).jpg,83803,"{}",19,7,"{""name"":""ellipse"",""cx"":485,""cy"":1366,""rx"":179.197,""ry"":42.744,""theta"":0}","{""type"":""11"",""text"":""Конец""}"
Блоксхема (4).jpg,83803,"{}",19,8,"{""name"":""rect"",""x"":122,""y"":621,""width"":81,""height"":64}","{""type"":""0"",""text"":""Да""}"
Блоксхема (4).jpg,83803,"{}",19,9,"{""name"":""rect"",""x"":705,""y"":620,""width"":113,""height"":51}","{""type"":""0"",""text"":""Нет""}"
Блоксхема (4).jpg,83803,"{}",19,10,"{""name"":""polyline"",""all_points_x"":[466,467],""all_points_y"":[199,270]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,11,"{""name"":""polyline"",""all_points_x"":[469,469],""all_points_y"":[356,427]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,12,"{""name"":""polyline"",""all_points_x"":[471,472],""all_points_y"":[514,584]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,13,"{""name"":""polyline"",""all_points_x"":[473,474],""all_points_y"":[795,858]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,14,"{""name"":""polyline"",""all_points_x"":[475,476],""all_points_y"":[950,1014]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,15,"{""name"":""polyline"",""all_points_x"":[478,478],""all_points_y"":[1104,1166]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,16,"{""name"":""polyline"",""all_points_x"":[480,480],""all_points_y"":[1248,1323]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,17,"{""name"":""polyline"",""all_points_x"":[735,834,835,642],""all_points_y"":[684,684,1203,1207]}","{""type"":""10"",""text"":""""}"
Блоксхема (4).jpg,83803,"{}",19,18,"{""name"":""polyline"",""all_points_x"":[210,119,126,301],""all_points_y"":[692,692,1061,1060]}","{""type"":""10"",""text"":""""}"
Блоксхема (1).jpg,26241,"{}",16,0,"{""name"":""rect"",""x"":151,""y"":23,""width"":301,""height"":77}","{""type"":""11"",""text"":""Начало""}"
Блоксхема (1).jpg,26241,"{}",16,1,"{""name"":""rect"",""x"":150,""y"":167,""width"":299,""height"":80}","{""type"":""12"",""text"":""S=10""}"
Блоксхема (1).jpg,26241,"{}",16,2,"{""name"":""rect"",""x"":152,""y"":314,""width"":297,""height"":79}","{""type"":""12"",""text"":""l=0""}"
Блоксхема (1).jpg,26241,"{}",16,3,"{""name"":""polygon"",""all_points_x"":[156,297,450,300],""all_points_y"":[569,461,572,689]}","{""type"":""13"",""text"":""l<=10""}"
Блоксхема (1).jpg,26241,"{}",16,4,"{""name"":""rect"",""x"":152,""y"":754,""width"":296,""height"":79}","{""type"":""12"",""text"":""S=S+l""}"
Блоксхема (1).jpg,26241,"{}",16,5,"{""name"":""rect"",""x"":152,""y"":898,""width"":296,""height"":79}","{""type"":""12"",""text"":""l=l+1""}"
Блоксхема (1).jpg,26241,"{}",16,6,"{""name"":""polygon"",""all_points_x"":[152,173,444,427],""all_points_y"":[1118,1046,1047,1125]}","{""type"":""14"",""text"":""S""}"
Блоксхема (1).jpg,26241,"{}",16,7,"{""name"":""rect"",""x"":50,""y"":739,""width"":57,""height"":30}","{""type"":""0"",""text"":""да""}"
Блоксхема (1).jpg,26241,"{}",16,8,"{""name"":""rect"",""x"":485,""y"":806,""width"":66,""height"":26}","{""type"":""0"",""text"":""нет""}"
Блоксхема (1).jpg,26241,"{}",16,9,"{""name"":""polyline"",""all_points_x"":[301,300],""all_points_y"":[104,167]}","{""type"":""10"",""text"":""""}"
Блоксхема (1).jpg,26241,"{}",16,10,"{""name"":""polyline"",""all_points_x"":[300,300],""all_points_y"":[250,313]}","{""type"":""10"",""text"":""""}"
Блоксхема (1).jpg,26241,"{}",16,11,"{""name"":""polyline"",""all_points_x"":[299,300],""all_points_y"":[397,465]}","{""type"":""10"",""text"":""""}"
Блоксхема (1).jpg,26241,"{}",16,12,"{""name"":""polyline"",""all_points_x"":[453,518,519,441],""all_points_y"":[572,572,1069,1070]}","{""type"":""10"",""text"":""""}"
Блоксхема (1).jpg,26241,"{}",16,13,"{""name"":""polyline"",""all_points_x"":[154,78,78,152],""all_points_y"":[573,572,939,940]}","{""type"":""10"",""text"":""""}"
Блоксхема (1).jpg,26241,"{}",16,14,"{""name"":""polyline"",""all_points_x"":[301,300],""all_points_y"":[837,898]}","{""type"":""10"",""text"":""""}"
Блоксхема (1).jpg,26241,"{}",16,15,"{""name"":""polyline"",""all_points_x"":[300,300],""all_points_y"":[981,1047]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,0,"{""name"":""rect"",""x"":306,""y"":246,""width"":255,""height"":84}","{""type"":""12"",""text"":""K:=0""}"
Блоксхема (2).jpg,28627,"{}",19,1,"{""name"":""polygon"",""all_points_x"":[282,439,585,432],""all_points_y"":[439,375,439,508]}","{""type"":""13"",""text"":""A >= 0""}"
Блоксхема (2).jpg,28627,"{}",19,2,"{""name"":""rect"",""x"":28,""y"":548,""width"":259,""height"":86}","{""type"":""12"",""text"":""K := K+1""}"
Блоксхема (2).jpg,28627,"{}",19,3,"{""name"":""polygon"",""all_points_x"":[282,435,581,439],""all_points_y"":[763,699,766,836]}","{""type"":""13"",""text"":""B >= 0""}"
Блоксхема (2).jpg,28627,"{}",19,4,"{""name"":""rect"",""x"":26,""y"":898,""width"":262,""height"":85}","{""type"":""12"",""text"":""K := K+1""}"
Блоксхема (2).jpg,28627,"{}",19,5,"{""name"":""polygon"",""all_points_x"":[282,337,575,522],""all_points_y"":[1130,1055,1055,1135]}","{""type"":""14"",""text"":""K""}"
Блоксхема (2).jpg,28627,"{}",19,6,"{""name"":""rect"",""x"":216,""y"":392,""width"":55,""height"":40}","{""type"":""0"",""text"":""Да""}"
Блоксхема (2).jpg,28627,"{}",19,7,"{""name"":""rect"",""x"":584,""y"":387,""width"":69,""height"":43}","{""type"":""0"",""text"":""Нет""}"
Блоксхема (2).jpg,28627,"{}",19,8,"{""name"":""rect"",""x"":592,""y"":727,""width"":64,""height"":29}","{""type"":""0"",""text"":""Нет""}"
Блоксхема (2).jpg,28627,"{}",19,9,"{""name"":""rect"",""x"":216,""y"":720,""width"":54,""height"":40}","{""type"":""0"",""text"":""Да""}"
Блоксхема (2).jpg,28627,"{}",19,10,"{""name"":""polyline"",""all_points_x"":[430,431,434],""all_points_y"":[179,179,244]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,11,"{""name"":""polyline"",""all_points_x"":[432,434],""all_points_y"":[337,377]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,12,"{""name"":""polyline"",""all_points_x"":[587,630,634,158,158],""all_points_y"":[437,440,659,661,630]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,13,"{""name"":""polyline"",""all_points_x"":[276,159,157],""all_points_y"":[441,437,548]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,14,"{""name"":""polyline"",""all_points_x"":[432,432],""all_points_y"":[693,660]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,15,"{""name"":""polyline"",""all_points_x"":[589,632,632,159,159],""all_points_y"":[765,765,1011,1011,978]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,16,"{""name"":""polyline"",""all_points_x"":[435,435],""all_points_y"":[1049,1003]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,17,"{""name"":""polyline"",""all_points_x"":[432,432],""all_points_y"":[1186,1126]}","{""type"":""10"",""text"":""""}"
Блоксхема (2).jpg,28627,"{}",19,18,"{""name"":""polyline"",""all_points_x"":[275,164,159],""all_points_y"":[764,764,898]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,0,"{""name"":""rect"",""x"":365,""y"":-1,""width"":322,""height"":72}","{""type"":""12"",""text"":""начало""}"
Блоксхема (10).png,8961,"{}",23,1,"{""name"":""rect"",""x"":361,""y"":135,""width"":351,""height"":75}","{""type"":""12"",""text"":""ввод X""}"
Блоксхема (10).png,8961,"{}",23,2,"{""name"":""polygon"",""all_points_x"":[355,518,691,526],""all_points_y"":[324,265,324,376]}","{""type"":""13"",""text"":""X < 0""}"
Блоксхема (10).png,8961,"{}",23,3,"{""name"":""rect"",""x"":1,""y"":415,""width"":348,""height"":72}","{""type"":""12"",""text"":""A=X+1""}"
Блоксхема (10).png,8961,"{}",23,4,"{""name"":""polygon"",""all_points_x"":[701,867,1037,863],""all_points_y"":[443,383,444,498]}","{""type"":""13"",""text"":""X < 10""}"
Блоксхема (10).png,8961,"{}",23,5,"{""name"":""rect"",""x"":438,""y"":547,""width"":349,""height"":75}","{""type"":""12"",""text"":""A=2X""}"
Блоксхема (10).png,8961,"{}",23,6,"{""name"":""rect"",""x"":969,""y"":551,""width"":346,""height"":69}","{""type"":""12"",""text"":""A=0""}"
Блоксхема (10).png,8961,"{}",23,7,"{""name"":""rect"",""x"":356,""y"":717,""width"":351,""height"":76}","{""type"":""12"",""text"":""вывод A""}"
Блоксхема (10).png,8961,"{}",23,8,"{""name"":""rect"",""x"":370,""y"":855,""width"":323,""height"":74}","{""type"":""11"",""text"":""конец""}"
Блоксхема (10).png,8961,"{}",23,9,"{""name"":""rect"",""x"":169,""y"":274,""width"":56,""height"":34}","{""type"":""0"",""text"":""да""}"
Блоксхема (10).png,8961,"{}",23,10,"{""name"":""rect"",""x"":813,""y"":278,""width"":80,""height"":28}","{""type"":""0"",""text"":""нет""}"
Блоксхема (10).png,8961,"{}",23,11,"{""name"":""rect"",""x"":621,""y"":387,""width"":55,""height"":30}","{""type"":""0"",""text"":""да""}"
Блоксхема (10).png,8961,"{}",23,12,"{""name"":""rect"",""x"":1075,""y"":385,""width"":79,""height"":27}","{""type"":""0"",""text"":""нет""}"
Блоксхема (10).png,8961,"{}",23,13,"{""name"":""polyline"",""all_points_x"":[521,522],""all_points_y"":[75,133]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,14,"{""name"":""polyline"",""all_points_x"":[521,521],""all_points_y"":[215,266]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,15,"{""name"":""polyline"",""all_points_x"":[696,863,865],""all_points_y"":[324,325,384]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,16,"{""name"":""polyline"",""all_points_x"":[350,189,191],""all_points_y"":[324,324,417]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,17,"{""name"":""polyline"",""all_points_x"":[1042,1142,1143],""all_points_y"":[442,443,552]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,18,"{""name"":""polyline"",""all_points_x"":[697,611,612],""all_points_y"":[444,444,547]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,19,"{""name"":""polyline"",""all_points_x"":[189,189,191,866,868],""all_points_y"":[491,492,663,664,642]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,20,"{""name"":""polyline"",""all_points_x"":[1143,1143,610,613],""all_points_y"":[626,642,641,622]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,21,"{""name"":""polyline"",""all_points_x"":[533,533],""all_points_y"":[709,662]}","{""type"":""10"",""text"":""""}"
Блоксхема (10).png,8961,"{}",23,22,"{""name"":""polyline"",""all_points_x"":[534,535],""all_points_y"":[849,791]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,0,"{""name"":""polygon"",""all_points_x"":[365,420,568,519],""all_points_y"":[643,600,602,642]}","{""text"":"""",""type"":""14""}"
Блоксхема (5).jpg,43203,"{}",19,1,"{""name"":""polygon"",""all_points_x"":[365,420,568,519],""all_points_y"":[643,600,602,642]}","{""text"":"""",""type"":""14""}"
Блоксхема (5).jpg,43203,"{}",19,2,"{""name"":""rect"",""x"":371,""y"":124,""width"":189,""height"":51}","{""type"":""11"",""text"":""начало""}"
Блоксхема (5).jpg,43203,"{}",19,3,"{""name"":""rect"",""x"":389,""y"":196,""width"":157,""height"":52}","{""type"":""12"",""text"":""S = 0""}"
Блоксхема (5).jpg,43203,"{}",19,4,"{""name"":""rect"",""x"":391,""y"":269,""width"":157,""height"":53}","{""type"":""12"",""text"":""X = 2""}"
Блоксхема (5).jpg,43203,"{}",19,5,"{""name"":""rect"",""x"":389,""y"":360,""width"":158,""height"":51}","{""type"":""12"",""text"":""S = S + X""}"
Блоксхема (5).jpg,43203,"{}",19,6,"{""name"":""rect"",""x"":383,""y"":439,""width"":172,""height"":51}","{""type"":""12"",""text"":""X = X + 1""}"
Блоксхема (5).jpg,43203,"{}",19,7,"{""name"":""polygon"",""all_points_x"":[369,466,570,467],""all_points_y"":[541,510,540,571]}","{""type"":""13"",""text"":""X <= 9""}"
Блоксхема (5).jpg,43203,"{}",19,8,"{""name"":""polygon"",""all_points_x"":[363,418,571,519],""all_points_y"":[641,600,600,644]}","{""type"":""14"",""text"":""Вывод S""}"
Блоксхема (5).jpg,43203,"{}",19,9,"{""name"":""rect"",""x"":388,""y"":679,""width"":158,""height"":47}","{""type"":""11"",""text"":""конец""}"
Блоксхема (5).jpg,43203,"{}",19,10,"{""name"":""rect"",""x"":307,""y"":494,""width"":54,""height"":38}","{""type"":""0"",""text"":""да""}"
Блоксхема (5).jpg,43203,"{}",19,11,"{""name"":""polyline"",""all_points_x"":[468,468],""all_points_y"":[177,196]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,12,"{""name"":""polyline"",""all_points_x"":[467,467],""all_points_y"":[251,269]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,13,"{""name"":""polyline"",""all_points_x"":[468,468],""all_points_y"":[324,360]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,14,"{""name"":""polyline"",""all_points_x"":[467,467],""all_points_y"":[414,439]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,15,"{""name"":""polyline"",""all_points_x"":[468,467],""all_points_y"":[492,512]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,16,"{""name"":""polyline"",""all_points_x"":[467,467],""all_points_y"":[573,602]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,17,"{""name"":""polyline"",""all_points_x"":[467,468],""all_points_y"":[644,682]}","{""type"":""10"",""text"":""""}"
Блоксхема (5).jpg,43203,"{}",19,18,"{""name"":""polyline"",""all_points_x"":[466,237,237,370],""all_points_y"":[335,335,540,541]}","{""type"":""10"",""text"":""""}"
UseCase (20).png,38527,"{}",0,0,"{}","{}"
UseCase (7).jpg,44813,"{}",16,0,"{""name"":""rect"",""x"":115,""y"":235,""width"":100,""height"":182}","{""type"":""4"",""text"":""Administrator""}"
UseCase (7).jpg,44813,"{}",16,1,"{""name"":""rect"",""x"":878,""y"":258,""width"":97,""height"":180}","{""type"":""4"",""text"":""User""}"
UseCase (7).jpg,44813,"{}",16,2,"{""name"":""ellipse"",""cx"":445,""cy"":227,""rx"":77.204,""ry"":28,""theta"":-0.01}","{""type"":""5"",""text"":""Add User""}"
UseCase (7).jpg,44813,"{}",16,3,"{""name"":""ellipse"",""cx"":444,""cy"":296,""rx"":75.856,""ry"":29.289,""theta"":3.132}","{""type"":""5"",""text"":""Delete User""}"
UseCase (7).jpg,44813,"{}",16,4,"{""name"":""ellipse"",""cx"":444,""cy"":380,""rx"":77.201,""ry"":28,""theta"":3.136}","{""type"":""5"",""text"":""Search by username""}"
UseCase (7).jpg,44813,"{}",16,5,"{""name"":""ellipse"",""cx"":444,""cy"":462,""rx"":76.801,""ry"":27.6,""theta"":-3.136}","{""type"":""5"",""text"":""Display all users""}"
UseCase (7).jpg,44813,"{}",16,6,"{""name"":""ellipse"",""cx"":700,""cy"":275,""rx"":77,""ry"":29.25,""theta"":0}","{""type"":""5"",""text"":""Online Applicatoin from""}"
UseCase (7).jpg,44813,"{}",16,7,"{""name"":""ellipse"",""cx"":684,""cy"":370,""rx"":76.801,""ry"":28.4,""theta"":-0.005}","{""type"":""5"",""text"":""Confirmation Page""}"
UseCase (7).jpg,44813,"{}",16,8,"{""name"":""polyline"",""all_points_x"":[231,356],""all_points_y"":[297,239]}","{""type"":""10"",""text"":""""}"
UseCase (7).jpg,44813,"{}",16,9,"{""name"":""polyline"",""all_points_x"":[231,354],""all_points_y"":[318,299]}","{""type"":""10"",""text"":""""}"
UseCase (7).jpg,44813,"{}",16,10,"{""name"":""polyline"",""all_points_x"":[231,355],""all_points_y"":[325,368]}","{""type"":""10"",""text"":""""}"
UseCase (7).jpg,44813,"{}",16,11,"{""name"":""polyline"",""all_points_x"":[230,354],""all_points_y"":[336,449]}","{""type"":""10"",""text"":""""}"
UseCase (7).jpg,44813,"{}",16,12,"{""name"":""polyline"",""all_points_x"":[617,535],""all_points_y"":[266,233]}","{""type"":""10"",""text"":""""}"
UseCase (7).jpg,44813,"{}",16,13,"{""name"":""polyline"",""all_points_x"":[521,595],""all_points_y"":[247,354]}","{""type"":""10"",""text"":""""}"
UseCase (7).jpg,44813,"{}",16,14,"{""name"":""polyline"",""all_points_x"":[897,785],""all_points_y"":[330,290]}","{""type"":""10"",""text"":""""}"
UseCase (7).jpg,44813,"{}",16,15,"{""name"":""polyline"",""all_points_x"":[783,891],""all_points_y"":[364,344]}","{""type"":""10"",""text"":""""}"
UseCase (5).jpg,43063,"{}",0,0,"{}","{}"
UseCase (9).png,134755,"{}",0,0,"{}","{}"
UseCase (10).png,11121,"{}",0,0,"{}","{}"
UseCase (8).jpg,53752,"{}",0,0,"{}","{}"
UseCase (14).png,36866,"{}",11,0,"{""name"":""rect"",""x"":361,""y"":41,""width"":447,""height"":617}","{""text"":""Restaurant (simplified)"",""type"":""9""}"
UseCase (14).png,36866,"{}",11,1,"{""name"":""polyline"",""all_points_x"":[275,457],""all_points_y"":[258,184]}","{""text"":"""",""type"":""6""}"
UseCase (14).png,36866,"{}",11,2,"{""name"":""polyline"",""all_points_x"":[279,448],""all_points_y"":[313,307]}","{""text"":"""",""type"":""6""}"
UseCase (14).png,36866,"{}",11,3,"{""name"":""polyline"",""all_points_x"":[283,458],""all_points_y"":[387,424]}","{""text"":"""",""type"":""6""}"
UseCase (14).png,36866,"{}",11,4,"{""name"":""rect"",""x"":98,""y"":182,""width"":134,""height"":257}","{""text"":""Food Critic"",""type"":""4""}"
UseCase (14).png,36866,"{}",11,5,"{""name"":""rect"",""x"":1009,""y"":182,""width"":96,""height"":259}","{""type"":""4"",""text"":""Chef""}"
UseCase (14).png,36866,"{}",11,6,"{""name"":""ellipse"",""cx"":586,""cy"":165,""rx"":120.9,""ry"":60.794,""theta"":-3.136}","{""type"":""5"",""text"":""Eat Food""}"
UseCase (14).png,36866,"{}",11,7,"{""name"":""ellipse"",""cx"":587,""cy"":303,""rx"":122.28,""ry"":60.798,""theta"":-0.011}","{""type"":""5"",""text"":""Pay for Food""}"
UseCase (14).png,36866,"{}",11,8,"{""name"":""ellipse"",""cx"":586,""cy"":444,""rx"":120.104,""ry"":61.619,""theta"":0}","{""type"":""5"",""text"":""Drink Wine""}"
UseCase (14).png,36866,"{}",11,9,"{""name"":""ellipse"",""cx"":586,""cy"":582,""rx"":121,""ry"":61,""theta"":0}","{""type"":""5"",""text"":""Cook Food""}"
UseCase (14).png,36866,"{}",11,10,"{""name"":""polyline"",""all_points_x"":[996,719],""all_points_y"":[340,558]}","{""type"":""6"",""text"":""""}"
UseCase (2).jpg,43941,"{}",0,0,"{}","{}"
Object (7).png,56353,"{}",6,0,"{""name"":""rect"",""x"":239,""y"":209,""width"":234,""height"":82}","{""type"":""17"",""text"":""""}"
Object (7).png,56353,"{}",6,1,"{""name"":""rect"",""x"":237,""y"":351,""width"":237,""height"":78}","{""type"":""17"",""text"":""""}"
Object (7).png,56353,"{}",6,2,"{""name"":""rect"",""x"":242,""y"":479,""width"":231,""height"":138}","{""type"":""17"",""text"":""""}"
Object (7).png,56353,"{}",6,3,"{""name"":""rect"",""x"":544,""y"":492,""width"":339,""height"":73}","{""type"":""17"",""text"":""""}"
Object (7).png,56353,"{}",6,4,"{""name"":""rect"",""x"":850,""y"":211,""width"":231,""height"":73}","{""type"":""20"",""text"":""""}"
Object (7).png,56353,"{}",6,5,"{""name"":""rect"",""x"":583,""y"":20,""width"":155,""height"":73}","{""type"":""17"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,0,"{""name"":""ellipse"",""cx"":327,""cy"":143,""rx"":31,""ry"":66,""theta"":1.571}","{""type"":""5"",""text"":""View items""}"
UseCase (1).jpg,40506,"{}",25,1,"{""name"":""rect"",""x"":194,""y"":61,""width"":263,""height"":482}","{""text"":""Online Shopping System"",""type"":""12""}"
UseCase (1).jpg,40506,"{}",25,2,"{""name"":""ellipse"",""cx"":327,""cy"":143,""rx"":31,""ry"":66,""theta"":1.571}","{""type"":""5"",""text"":""View items""}"
UseCase (1).jpg,40506,"{}",25,3,"{""name"":""polyline"",""all_points_x"":[123,259],""all_points_y"":[242,145]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,4,"{""name"":""polyline"",""all_points_x"":[122,260],""all_points_y"":[278,250]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,5,"{""name"":""polyline"",""all_points_x"":[125,258],""all_points_y"":[306,491]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,6,"{""name"":""polyline"",""all_points_x"":[592,395],""all_points_y"":[71,143]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,7,"{""name"":""polyline"",""all_points_x"":[590,396],""all_points_y"":[236,145]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,8,"{""name"":""polyline"",""all_points_x"":[591,394],""all_points_y"":[88,379]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,9,"{""name"":""polyline"",""all_points_x"":[591,394],""all_points_y"":[234,381]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,10,"{""name"":""polyline"",""all_points_x"":[593,394],""all_points_y"":[383,383]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,11,"{""name"":""polyline"",""all_points_x"":[591,393],""all_points_y"":[556,386]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,12,"{""name"":""polyline"",""all_points_x"":[590,396],""all_points_y"":[111,493]}","{""type"":""6"",""text"":""""}"
UseCase (1).jpg,40506,"{}",25,13,"{""name"":""rect"",""x"":59,""y"":205,""width"":67,""height"":158}","{""type"":""4"",""text"":"" Customer""}"
UseCase (1).jpg,40506,"{}",25,14,"{""name"":""rect"",""x"":569,""y"":15,""width"":92,""height"":143}","{""type"":""4"",""text"":""<<service>> Authentication""}"
UseCase (1).jpg,40506,"{}",25,15,"{""name"":""rect"",""x"":565,""y"":178,""width"":103,""height"":129}","{""type"":""4"",""text"":""Identity Provider""}"
UseCase (1).jpg,40506,"{}",25,16,"{""name"":""rect"",""x"":539,""y"":326,""width"":152,""height"":128}","{""type"":""4"",""text"":""Credit Payment Service""}"
UseCase (1).jpg,40506,"{}",25,17,"{""name"":""rect"",""x"":590,""y"":494,""width"":55,""height"":133}","{""type"":""4"",""text"":""PayPal""}"
UseCase (1).jpg,40506,"{}",25,18,"{""name"":""ellipse"",""cx"":326,""cy"":250,""rx"":67.167,""ry"":27.835,""theta"":0.012}","{""type"":""5"",""text"":""Make purchase""}"
UseCase (1).jpg,40506,"{}",25,19,"{""name"":""ellipse"",""cx"":328,""cy"":384,""rx"":64.333,""ry"":31.333,""theta"":-3.142}","{""type"":""5"",""text"":""Complete checkout""}"
UseCase (1).jpg,40506,"{}",25,20,"{""name"":""ellipse"",""cx"":328,""cy"":493,""rx"":68.801,""ry"":28,""theta"":0.006}","{""type"":""5"",""text"":""Log in""}"
UseCase (1).jpg,40506,"{}",25,21,"{""name"":""polyline"",""all_points_x"":[327,327],""all_points_y"":[175,221]}","{""type"":""7"",""text"":""<<include>>""}"
UseCase (1).jpg,40506,"{}",25,22,"{""name"":""polyline"",""all_points_x"":[327,327],""all_points_y"":[279,353]}","{""type"":""7"",""text"":""<<include>>""}"
UseCase (1).jpg,40506,"{}",25,23,"{""name"":""rect"",""x"":196,""y"":61,""width"":261,""height"":479}","{""text"":""Online Shopping System"",""type"":""9""}"
UseCase (1).jpg,40506,"{}",25,24,"{""name"":""ellipse"",""cx"":327,""cy"":143,""rx"":31,""ry"":66,""theta"":1.571}","{""type"":""5"",""text"":""View items""}"
Object (8).jpg,70536,"{}",7,0,"{""name"":""rect"",""x"":534,""y"":188,""width"":192,""height"":103}","{""type"":""19"",""text"":""""}"
Object (8).jpg,70536,"{}",7,1,"{""name"":""rect"",""x"":213,""y"":399,""width"":186,""height"":105}","{""type"":""19"",""text"":""""}"
Object (8).jpg,70536,"{}",7,2,"{""name"":""rect"",""x"":534,""y"":391,""width"":209,""height"":118}","{""type"":""19"",""text"":""""}"
Object (8).jpg,70536,"{}",7,3,"{""name"":""rect"",""x"":875,""y"":399,""width"":194,""height"":105}","{""type"":""19"",""text"":""""}"
Object (8).jpg,70536,"{}",7,4,"{""name"":""rect"",""x"":213,""y"":600,""width"":188,""height"":108}","{""type"":""19"",""text"":""""}"
Object (8).jpg,70536,"{}",7,5,"{""name"":""rect"",""x"":443,""y"":602,""width"":190,""height"":112}","{""type"":""19"",""text"":""""}"
Object (8).jpg,70536,"{}",7,6,"{""name"":""rect"",""x"":666,""y"":602,""width"":199,""height"":110}","{""type"":""19"",""text"":""""}"
IDEF0 (20).png,25827,"{}",0,0,"{}","{}"
IDEF0 (21).png,116100,"{}",0,0,"{}","{}"
IDEF0 (8).jpg,121848,"{}",0,0,"{}","{}"
Class (5).png,18372,"{}",33,0,"{""name"":""rect"",""x"":325,""y"":9,""width"":131,""height"":115}","{""type"":""19"",""text"":""""}"
Class (5).png,18372,"{}",33,1,"{""name"":""rect"",""x"":15,""y"":32,""width"":109,""height"":71}","{""type"":""19"",""text"":""""}"
Class (5).png,18372,"{}",33,2,"{""name"":""rect"",""x"":16,""y"":201,""width"":172,""height"":58}","{""type"":""19"",""text"":""""}"
